"","block_id","census_year","bar_pub_patron_limit","cafe_restaurant_seats_indoor","cafe_restaurant_seats_outdoor","dwelling_house_townhouse","dwelling_residential_apartments","dwelling_student_apartments","m2_commercial_accommodation","m2_common_area","m2_community_use","m2_educational_research","m2_entertainment_recreation_indoor","m2_equipment_installation","m2_hospital_clinic","m2_house_townhouse","m2_institutional_accommodation","m2_manufacturing","m2_office","m2_park_reserve","m2_parking_commercial_covered","m2_parking_commercial_uncovered","m2_parking_private_covered","m2_parking_private_uncovered","m2_performances_conferences_ceremonies","m2_private_outdoor_space","m2_public_display_area","m2_residential_apartment","m2_retail_cars","m2_retail_shop","m2_retail_showroom","m2_retail_stall","m2_sports_and_recreation_outdoor","m2_square_promenade","m2_storage","m2_student_accommodation","m2_transport","m2_transport_storage_uncovered","m2_unoccupied_under_construction","m2_unoccupied_under_demolition_condemned","m2_unoccupied_under_renovation","m2_unoccupied_undeveloped_site","m2_unoccupied_unused","m2_wholesale","m2_workshop_studio","parking_n_commercial","parking_n_private","parking_n_residential","services_accommodation_and_food","services_administrative_and_support","services_agriculture_forestry_and_fishing","services_arts_and_recreation","services_construction","services_education_and_training","services_electricity_gas_water_and_waste","services_financial_and_insurance","services_health_care_and_social_assistance","services_information_media_and_telecommunications","services_manufacturing","services_mining","services_other","services_professional_scientific_and_technical","services_public_administration_and_safety","services_rental_hiring_and_real_estate","services_retail_trade","services_transport_postal_and_warehousing","services_wholesale_trade","block_year"
"1148",415,2017,0,22,16,45,13,0,0,0,0,0,0,0,0,6515,0,0,0,0,0,0,378,0,0,1785,0,2794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"415_2017"
"1149",415,2018,0,22,12,45,13,0,0,0,0,0,0,0,0,6515,0,0,0,0,0,0,378,0,0,1846,0,2794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"415_2018"
"1150",415,2019,0,22,12,45,13,0,0,0,0,0,0,0,0,6515,0,0,0,0,0,0,378,0,0,1846,0,2794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"415_2019"
"1151",419,2018,160,50,6,9,52,0,0,2215,0,0,0,0,0,1573,0,0,2654,0,0,0,2025,0,0,1543,0,5704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9585,0,0,0,11,73,2,0,0,0,1,0,2,1,1,0,0,0,1,7,0,0,0,0,0,"419_2018"
"1152",419,2019,160,50,6,9,52,0,0,2215,0,0,0,0,0,1573,0,0,2654,0,0,0,2025,0,0,1543,0,5704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9585,0,0,0,11,73,2,0,0,0,1,0,2,1,1,0,0,0,1,7,0,0,0,0,0,"419_2019"
"1153",420,2016,0,30,12,52,0,0,1670,1172,0,0,0,0,0,10927,0,0,1758,0,0,0,0,0,0,6681,0,0,0,0,0,0,0,0,1523,0,0,0,0,0,0,0,587,0,0,0,59,56,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"420_2016"
"1154",420,2017,0,30,12,52,0,0,1670,1172,0,0,0,0,0,10927,0,0,1758,0,0,0,0,0,0,6681,0,0,0,0,0,0,0,0,1523,0,0,0,0,0,0,0,587,0,0,0,59,56,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"420_2017"
"1155",420,2018,0,30,12,52,0,0,1670,1172,0,0,0,0,0,10860,0,0,1758,0,0,0,0,0,0,6678,0,0,0,0,0,0,0,0,1523,0,0,0,0,0,0,0,396,0,0,0,59,56,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"420_2018"
"1156",420,2019,0,30,12,52,0,0,1670,1172,0,0,0,0,0,10860,0,0,1758,0,0,0,0,0,0,6678,0,0,0,0,0,0,0,0,1523,0,0,0,0,0,0,0,396,0,0,0,59,56,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"420_2019"
"1157",423,2013,0,297,76,10,1,0,0,101,0,0,741,0,0,1103,0,0,0,0,0,0,0,0,0,834,0,0,0,1180,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,48,3,2,5,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,"423_2013"
"1158",423,2014,0,297,84,10,1,0,0,103,0,0,741,0,0,1103,0,0,0,0,0,0,0,0,0,834,0,0,0,1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,2,5,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,"423_2014"
"1159",423,2015,0,297,84,10,1,0,0,103,0,0,741,0,0,1103,0,0,0,0,0,0,0,0,0,834,0,0,0,1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,2,5,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,"423_2015"
"1160",423,2016,0,371,154,10,1,0,0,68,0,0,747,0,0,1062,0,0,0,0,0,0,0,0,0,809,0,0,0,1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,2,5,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,"423_2016"
"1161",423,2017,0,371,154,10,1,0,0,68,0,0,747,0,0,1062,0,0,0,0,0,0,0,0,0,809,0,0,0,1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,2,5,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,"423_2017"
"1162",423,2018,0,331,116,18,1,0,0,68,0,0,618,0,0,2351,0,0,0,0,0,0,0,0,0,1398,0,0,0,1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,12,4,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,"423_2018"
"1163",423,2019,0,331,116,18,1,0,0,68,0,0,618,0,0,2351,0,0,0,0,0,0,0,0,0,1398,0,0,0,1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,12,4,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,"423_2019"
"1164",424,2013,40,139,8,31,11,0,0,81,0,0,479,0,279,5484,0,0,0,0,0,0,0,0,0,1866,0,723,0,767,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,12,4,1,0,0,0,0,0,0,3,0,0,0,4,1,0,0,1,1,0,"424_2013"
"1165",424,2014,40,189,16,29,12,0,0,81,0,0,553,0,0,5332,0,0,0,0,0,0,0,0,0,1866,0,797,0,841,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,12,6,1,0,0,0,0,0,0,2,0,0,0,4,1,0,0,1,0,0,"424_2014"
"1166",424,2015,40,189,16,29,12,0,0,81,0,0,553,0,0,5332,0,0,0,0,0,0,0,0,0,1866,0,797,0,841,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,12,6,1,0,0,0,0,0,0,2,0,0,0,4,1,0,0,1,0,0,"424_2015"
"1167",424,2016,0,189,24,31,11,0,0,81,0,0,407,0,0,5332,0,0,0,0,0,0,0,0,0,1884,0,884,0,1037,0,0,0,0,0,0,0,0,0,0,0,0,319,0,0,0,0,12,5,1,0,0,0,0,0,0,3,0,0,0,5,0,0,0,2,0,0,"424_2016"
"1168",424,2017,0,189,24,31,11,0,0,81,0,0,407,0,0,5332,0,0,0,0,0,0,0,0,0,1884,0,884,0,1037,0,0,0,0,0,0,0,0,0,0,0,0,319,0,0,0,0,12,5,1,0,0,0,0,0,0,3,0,0,0,5,0,0,0,2,0,0,"424_2017"
"1169",424,2018,0,145,28,31,11,0,0,0,0,0,321,0,0,5332,0,0,0,0,0,0,0,0,0,2067,0,884,0,1037,0,0,0,0,0,0,0,0,0,0,0,0,491,0,0,0,0,12,4,1,0,0,0,0,0,0,4,0,0,0,4,0,0,0,2,0,0,"424_2018"
"1170",424,2019,0,145,28,31,11,0,0,0,0,0,321,0,0,5332,0,0,0,0,0,0,0,0,0,2067,0,884,0,1037,0,0,0,0,0,0,0,0,0,0,0,0,491,0,0,0,0,12,4,1,0,0,0,0,0,0,4,0,0,0,4,0,0,0,2,0,0,"424_2019"
"1171",427,2013,0,95,39,13,1,0,0,564,0,0,0,0,0,1555,0,0,1376,0,0,0,448,0,0,1727,0,0,0,0,0,0,0,0,1535,0,0,0,0,0,0,0,2180,0,0,0,47,11,3,0,0,0,1,0,0,0,0,0,0,0,4,2,0,0,2,0,4,"427_2013"
"1172",427,2014,0,95,39,13,80,0,0,1266,0,0,0,0,0,1555,0,0,2105,0,0,0,1339,0,0,1667,0,6090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2059,0,779,0,39,85,2,0,0,0,1,0,0,0,1,1,0,0,5,1,0,0,2,0,2,"427_2014"
"1173",427,2015,0,95,39,13,80,0,0,1266,0,0,0,0,0,1555,0,0,2105,0,0,0,1339,0,0,1667,0,6090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2059,0,779,0,39,85,2,0,0,0,1,0,0,0,1,1,0,0,5,1,0,0,2,0,2,"427_2015"
"1174",427,2016,0,95,39,13,120,0,0,1795,0,0,799,0,0,1555,0,0,1712,0,0,0,2306,0,0,1866,0,8212,0,1319,0,0,0,0,1217,0,0,0,0,0,0,0,952,0,0,0,39,116,2,1,0,0,1,1,0,0,1,0,0,0,5,2,0,0,3,0,2,"427_2016"
"1175",427,2017,0,95,39,13,120,0,0,1795,0,0,799,0,0,1555,0,0,1712,0,0,0,2306,0,0,1866,0,8212,0,1319,0,0,0,0,1217,0,0,0,0,0,0,0,952,0,0,0,39,116,2,1,0,0,1,1,0,0,1,0,0,0,5,2,0,0,3,0,2,"427_2017"
"1176",427,2018,0,95,39,14,120,0,0,1795,0,0,799,0,0,1736,0,0,1848,0,0,0,2306,0,0,1915,0,8212,0,1319,0,0,0,0,1217,0,0,0,0,0,0,0,0,0,0,0,36,119,2,0,0,0,2,1,0,0,1,0,0,0,3,4,0,0,3,0,2,"427_2018"
"1177",427,2019,0,95,39,14,120,0,0,1795,0,0,799,0,0,1736,0,0,1848,0,0,0,2306,0,0,1915,0,8212,0,1319,0,0,0,0,1217,0,0,0,0,0,0,0,0,0,0,0,36,119,2,0,0,0,2,1,0,0,1,0,0,0,3,4,0,0,3,0,2,"427_2019"
"1178",428,2013,0,20,60,15,11,0,0,133,0,0,0,0,0,2606,0,0,0,0,0,0,0,0,0,1413,0,1586,0,0,0,0,0,0,1384,0,0,0,0,0,0,0,0,0,0,0,18,15,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,"428_2013"
"1179",428,2014,0,20,40,15,11,0,0,133,0,0,0,0,0,2606,0,0,0,0,0,0,0,0,0,1413,0,1586,0,0,0,0,0,0,1384,0,0,0,0,0,0,0,0,0,0,0,21,15,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,2,2,"428_2014"
"1180",428,2015,0,20,40,15,11,0,0,133,0,0,0,0,0,2606,0,0,0,0,0,0,0,0,0,1413,0,1586,0,0,0,0,0,0,1384,0,0,0,0,0,0,0,0,0,0,0,21,15,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,2,2,"428_2015"
"1181",428,2018,0,25,28,15,11,0,0,133,0,0,0,0,0,2606,0,0,0,0,0,0,0,0,0,1464,0,2060,0,0,0,0,0,0,856,0,0,0,0,0,0,0,1539,0,0,0,21,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,"428_2018"
"1182",428,2019,0,25,28,15,11,0,0,133,0,0,0,0,0,2606,0,0,0,0,0,0,0,0,0,1464,0,2060,0,0,0,0,0,0,856,0,0,0,0,0,0,0,1539,0,0,0,21,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,"428_2019"
"1183",430,2013,0,45,10,17,13,0,0,1292,0,0,0,0,0,2492,0,0,2060,0,0,0,0,0,0,2224,0,730,0,256,0,0,0,0,2661,0,0,0,0,0,0,0,871,0,0,0,25,42,4,0,0,0,0,0,0,0,2,0,1,0,1,2,0,0,1,0,1,"430_2013"
"1184",430,2014,0,65,20,17,14,0,0,1268,0,0,0,0,0,2560,0,0,2060,0,0,0,0,0,0,1826,0,730,0,256,0,0,0,0,0,0,0,0,5002,0,0,0,529,0,0,0,25,42,5,0,0,0,0,0,0,0,1,0,2,0,1,2,0,0,2,0,1,"430_2014"
"1185",430,2015,0,65,20,17,14,0,0,1268,0,0,0,0,0,2560,0,0,2060,0,0,0,0,0,0,1826,0,730,0,256,0,0,0,0,0,0,0,0,5002,0,0,0,529,0,0,0,25,42,5,0,0,0,0,0,0,0,1,0,2,0,1,2,0,0,2,0,1,"430_2015"
"1186",430,2016,0,30,26,17,68,0,0,2018,0,0,0,0,0,2498,0,0,2060,0,0,0,2250,0,0,1739,0,3757,0,374,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0,0,39,87,4,0,0,0,0,0,0,0,2,0,2,0,1,2,0,0,2,0,1,"430_2016"
"1187",430,2017,0,30,26,17,68,0,0,2018,0,0,0,0,0,2498,0,0,2060,0,0,0,2250,0,0,1739,0,3757,0,374,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0,0,39,87,4,0,0,0,0,0,0,0,2,0,2,0,1,2,0,0,2,0,1,"430_2017"
"1188",430,2018,0,62,46,17,68,0,0,2013,0,0,252,0,0,2498,0,0,1755,0,0,0,2250,0,0,1869,0,3852,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,87,5,0,0,0,0,0,0,0,2,0,2,0,1,1,0,0,3,0,0,"430_2018"
"1189",430,2019,0,62,46,17,68,0,0,2013,0,0,252,0,0,2498,0,0,1755,0,0,0,2250,0,0,1869,0,3852,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,87,5,0,0,0,0,0,0,0,2,0,2,0,1,1,0,0,3,0,0,"430_2019"
"1190",432,2013,0,66,8,16,100,0,0,5173,0,4183,0,0,0,2375,0,0,4111,0,0,0,4406,0,2753,7796,0,7639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5062,0,0,0,68,72,3,0,0,1,0,3,0,0,0,0,0,0,1,1,0,0,0,3,0,"432_2013"
"1191",432,2014,0,100,14,16,100,0,0,5173,0,4784,340,0,0,2375,0,0,3948,0,0,0,4406,0,2753,7796,0,7639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4159,0,0,0,69,89,3,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,3,0,"432_2014"
"1192",432,2015,0,100,14,16,100,0,0,5173,0,4784,340,0,0,2375,0,0,3948,0,0,0,4406,0,2753,7796,0,7639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4159,0,0,0,69,89,3,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,3,0,"432_2015"
"1193",432,2016,0,94,20,16,100,0,0,5173,0,4784,340,0,0,2375,0,0,4111,0,0,0,4406,0,2753,7796,0,7639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3517,0,0,0,69,89,3,0,0,1,0,3,0,0,0,1,0,0,1,0,0,0,0,2,0,"432_2016"
"1194",432,2017,0,94,20,16,100,0,0,5173,0,4784,340,0,0,2375,0,0,4111,0,0,0,4406,0,2753,7796,0,7639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3517,0,0,0,69,89,3,0,0,1,0,3,0,0,0,1,0,0,1,0,0,0,0,2,0,"432_2017"
"1195",432,2018,0,94,20,16,100,0,0,5173,0,4784,340,0,0,2375,0,0,4111,0,0,0,4406,0,2753,8402,0,7639,0,0,0,0,0,0,0,0,0,0,0,0,2118,0,0,0,0,0,69,89,3,0,0,1,0,3,0,0,0,1,0,0,1,0,0,0,0,2,0,"432_2018"
"1196",432,2019,0,94,20,16,100,0,0,5173,0,4784,340,0,0,2375,0,0,4111,0,0,0,4406,0,2753,8402,0,7639,0,0,0,0,0,0,0,0,0,0,0,0,2118,0,0,0,0,0,69,89,3,0,0,1,0,3,0,0,0,1,0,0,1,0,0,0,0,2,0,"432_2019"
"1197",434,2013,0,143,16,22,18,0,0,1024,0,0,665,0,0,3510,0,0,4722,0,0,0,1411,0,0,616,0,1554,0,518,303,0,0,0,883,0,0,0,0,0,0,0,451,0,0,0,45,23,4,1,0,0,3,1,0,3,0,1,0,0,4,9,0,1,5,1,0,"434_2013"
"1198",434,2014,0,143,17,20,18,0,0,1024,0,0,695,0,0,3288,0,0,3496,0,0,0,1411,0,0,616,0,1554,0,518,0,0,0,0,0,0,0,0,0,0,0,0,2621,0,0,0,46,22,4,1,0,0,1,2,0,3,2,1,0,0,1,6,1,1,4,1,1,"434_2014"
"1199",434,2015,0,143,17,20,18,0,0,1024,0,0,695,0,0,3288,0,0,3496,0,0,0,1411,0,0,616,0,1554,0,518,0,0,0,0,0,0,0,0,0,0,0,0,2621,0,0,0,46,22,4,1,0,0,1,2,0,3,2,1,0,0,1,6,1,1,4,1,1,"434_2015"
"1200",434,2016,0,151,27,20,18,0,0,1117,0,0,1044,0,0,3288,0,0,2667,0,0,0,948,0,0,616,0,1596,0,0,0,0,0,0,699,0,0,0,0,0,0,0,3471,0,0,0,54,22,4,1,0,0,0,1,0,3,1,1,1,0,1,5,0,2,3,1,1,"434_2016"
"1201",434,2017,0,151,27,20,18,0,0,1117,0,0,1044,0,0,3288,0,0,2667,0,0,0,948,0,0,616,0,1596,0,0,0,0,0,0,699,0,0,0,0,0,0,0,3471,0,0,0,54,22,4,1,0,0,0,1,0,3,1,1,1,0,1,5,0,2,3,1,1,"434_2017"
"1202",434,2018,0,113,27,21,19,0,0,1110,0,0,793,0,0,3450,0,0,3192,0,0,0,1454,0,0,705,0,1662,0,706,0,0,0,0,0,0,0,0,0,0,0,0,1840,0,0,0,51,23,3,1,0,0,0,1,0,4,1,1,1,0,2,5,0,2,3,1,1,"434_2018"
"1203",434,2019,0,113,27,21,19,0,0,1110,0,0,793,0,0,3450,0,0,3192,0,0,0,1454,0,0,705,0,1662,0,706,0,0,0,0,0,0,0,0,0,0,0,0,1840,0,0,0,51,23,3,1,0,0,0,1,0,4,1,1,1,0,2,5,0,2,3,1,1,"434_2019"
"1204",435,2013,50,186,38,56,25,0,0,490,0,0,419,0,0,6137,0,0,801,0,0,0,478,0,0,2018,0,3000,0,2058,0,0,0,0,0,0,0,0,0,0,0,0,635,0,0,0,2,23,8,0,0,0,0,0,0,0,1,2,0,0,2,2,0,0,13,0,0,"435_2013"
"1205",435,2014,50,203,50,48,27,0,0,531,0,0,462,0,0,6377,0,0,563,0,0,0,478,0,0,2018,0,2621,0,1942,0,0,0,0,0,0,0,0,0,0,0,0,569,0,0,0,2,25,7,0,0,0,0,0,0,0,1,2,1,0,3,0,0,0,11,0,0,"435_2014"
"1206",435,2015,50,203,50,48,27,0,0,531,0,0,462,0,0,6377,0,0,563,0,0,0,478,0,0,2018,0,2621,0,1942,0,0,0,0,0,0,0,0,0,0,0,0,569,0,0,0,2,25,7,0,0,0,0,0,0,0,1,2,1,0,3,0,0,0,11,0,0,"435_2015"
"1207",435,2016,50,225,74,48,30,0,0,561,0,0,409,0,0,6396,0,0,770,0,0,0,478,0,0,2018,0,3194,0,1666,0,0,0,0,0,0,0,0,0,0,0,0,609,0,0,0,2,28,7,0,0,0,0,0,0,0,1,2,1,0,3,0,0,0,10,3,0,"435_2016"
"1208",435,2017,50,225,74,48,30,0,0,561,0,0,409,0,0,6396,0,0,770,0,0,0,478,0,0,2018,0,3194,0,1666,0,0,0,0,0,0,0,0,0,0,0,0,609,0,0,0,2,28,7,0,0,0,0,0,0,0,1,2,1,0,3,0,0,0,10,3,0,"435_2017"
"1209",435,2018,50,213,78,48,30,0,0,550,0,0,489,0,0,6301,0,0,777,0,0,0,478,0,0,2242,0,2954,0,1611,0,0,0,0,0,0,0,0,0,0,0,0,665,0,0,0,2,28,11,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,8,6,0,"435_2018"
"1210",435,2019,50,213,78,48,30,0,0,550,0,0,489,0,0,6301,0,0,777,0,0,0,478,0,0,2242,0,2954,0,1611,0,0,0,0,0,0,0,0,0,0,0,0,665,0,0,0,2,28,11,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,8,6,0,"435_2019"
"1211",437,2013,0,150,0,11,1,0,0,395,0,0,0,0,0,1613,0,0,1022,0,0,0,0,0,0,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,"437_2013"
"1212",437,2014,0,150,0,11,1,0,0,395,0,0,0,0,0,1613,0,0,2632,0,0,0,0,0,0,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,1,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,"437_2014"
"1213",437,2015,0,150,0,11,1,0,0,395,0,0,0,0,0,1613,0,0,2632,0,0,0,0,0,0,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,1,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,"437_2015"
"1214",437,2016,0,150,0,12,1,0,0,372,0,0,0,0,0,1613,0,0,2491,0,0,0,0,0,0,788,0,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,"437_2016"
"1215",437,2017,0,150,0,12,1,0,0,372,0,0,0,0,0,1613,0,0,2491,0,0,0,0,0,0,788,0,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,"437_2017"
"1216",437,2018,0,150,6,12,1,0,0,0,0,0,0,0,0,1613,0,0,2640,0,0,0,0,0,0,793,0,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,1,0,0,0,1,0,0,0,0,0,0,0,1,3,0,1,0,0,0,"437_2018"
"1217",437,2019,0,150,6,12,1,0,0,0,0,0,0,0,0,1613,0,0,2640,0,0,0,0,0,0,793,0,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,1,0,0,0,1,0,0,0,0,0,0,0,1,3,0,1,0,0,0,"437_2019"
"1218",439,2013,0,350,0,7,10,0,0,1085,0,691,1163,5040,0,1246,0,0,3322,0,0,0,1368,0,0,0,0,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616,0,0,0,67,2,1,0,0,0,0,1,1,3,0,0,1,0,3,6,0,0,0,1,2,"439_2013"
"1219",439,2014,0,350,0,7,10,0,0,1085,0,691,1163,5040,0,1246,0,0,3679,0,0,0,1368,0,0,0,0,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259,0,0,0,67,2,1,0,0,0,0,2,1,1,0,0,0,0,3,9,0,0,1,1,1,"439_2014"
"1220",439,2015,0,350,0,7,10,0,0,1085,0,691,1163,5040,0,1246,0,0,3679,0,0,0,1368,0,0,0,0,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259,0,0,0,67,2,1,0,0,0,0,2,1,1,0,0,0,0,3,9,0,0,1,1,1,"439_2015"
"1221",439,2016,0,350,0,6,10,0,0,1050,0,0,1261,5040,0,1058,0,0,2715,0,0,0,1368,0,0,316,0,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2440,0,0,0,61,2,1,0,0,0,0,0,1,0,0,0,0,0,3,9,0,0,1,0,1,"439_2016"
"1222",439,2017,0,350,0,6,10,0,0,1050,0,0,1261,5040,0,1058,0,0,2715,0,0,0,1368,0,0,316,0,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2440,0,0,0,61,2,1,0,0,0,0,0,1,0,0,0,0,0,3,9,0,0,1,0,1,"439_2017"
"1223",439,2018,0,350,0,6,19,0,0,1008,0,0,1286,5040,0,1058,0,0,2128,0,0,0,1368,0,0,653,0,1359,0,0,691,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,71,2,1,0,0,0,0,0,1,0,0,0,0,0,4,6,0,0,2,0,1,"439_2018"
"1224",439,2019,0,350,0,6,19,0,0,1008,0,0,1286,5040,0,1058,0,0,2128,0,0,0,1368,0,0,653,0,1359,0,0,691,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,71,2,1,0,0,0,0,0,1,0,0,0,0,0,4,6,0,0,2,0,1,"439_2019"
"1225",440,2013,0,65,24,2,119,0,0,3801,0,0,0,0,0,0,0,0,6892,0,0,0,5613,1275,0,4846,0,9407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2630,0,893,0,167,166,1,1,0,1,1,1,0,0,2,0,3,0,2,7,1,1,1,1,1,"440_2013"
"1226",440,2014,0,35,16,2,119,0,0,3801,0,0,0,0,0,0,0,0,3128,0,0,0,5613,775,0,4846,0,9407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7404,0,0,0,149,166,1,0,0,1,0,1,0,0,2,0,2,0,2,8,0,1,0,1,1,"440_2014"
"1227",440,2015,0,35,16,2,119,0,0,3801,0,0,0,0,0,0,0,0,3128,0,0,0,5613,775,0,4846,0,9407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7404,0,0,0,149,166,1,0,0,1,0,1,0,0,2,0,2,0,2,8,0,1,0,1,1,"440_2015"
"1228",440,2016,0,12,12,2,119,0,0,3801,0,0,0,0,0,0,0,0,3129,0,0,0,5613,0,0,3562,0,9407,0,0,0,0,0,0,0,0,0,0,32866,0,0,755,5258,0,0,0,97,166,0,0,0,2,0,1,0,0,2,0,2,0,2,6,0,1,0,1,0,"440_2016"
"1229",440,2017,0,12,12,2,119,0,0,3801,0,0,0,0,0,0,0,0,3129,0,0,0,5613,0,0,3562,0,9407,0,0,0,0,0,0,0,0,0,0,32866,0,0,755,5258,0,0,0,97,166,0,0,0,2,0,1,0,0,2,0,2,0,2,6,0,1,0,1,0,"440_2017"
"1230",440,2018,0,98,20,2,360,0,0,7733,0,0,929,0,0,0,0,0,3179,0,0,0,8685,0,0,3497,0,22539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,91,365,2,0,0,2,0,1,0,0,1,0,2,0,2,7,0,1,0,1,0,"440_2018"
"1231",440,2019,0,98,20,2,360,0,0,7733,0,0,929,0,0,0,0,0,3179,0,0,0,8685,0,0,3497,0,22539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,91,365,2,0,0,2,0,1,0,0,1,0,2,0,2,7,0,1,0,1,0,"440_2019"
"1232",441,2014,150,90,12,0,0,0,570,1010,0,0,0,0,0,0,0,0,11725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053,0,0,102,71,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,"441_2014"
"1233",441,2015,150,90,12,0,0,0,570,1010,0,0,0,0,0,0,0,0,11725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053,0,0,102,71,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,"441_2015"
"1234",441,2016,150,90,12,0,0,0,570,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,0,0,0,14470,0,0,102,71,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"441_2016"
