"","block_year","ev_clue_small_area","dv_parking_per_dwelling","ev_percent_single_bedroom","ev_percent_two_bedrooms","ev_percent_three_bedrooms","ev_percent_student_accommodation","ev_bike_per_dwelling","block_id","census_year","bar_pub_patron_limit","cafe_restaurant_seats_indoor","cafe_restaurant_seats_outdoor","dwelling_house_townhouse","dwelling_residential_apartments","dwelling_student_apartments","m2_commercial_accommodation","m2_common_area","m2_community_use","m2_educational_research","m2_entertainment_recreation_indoor","m2_equipment_installation","m2_hospital_clinic","m2_house_townhouse","m2_institutional_accommodation","m2_manufacturing","m2_office","m2_park_reserve","m2_parking_commercial_covered","m2_parking_commercial_uncovered","m2_parking_private_covered","m2_parking_private_uncovered","m2_performances_conferences_ceremonies","m2_private_outdoor_space","m2_public_display_area","m2_residential_apartment","m2_retail_cars","m2_retail_shop","m2_retail_showroom","m2_retail_stall","m2_sports_and_recreation_outdoor","m2_square_promenade","m2_storage","m2_student_accommodation","m2_transport","m2_transport_storage_uncovered","m2_unoccupied_under_construction","m2_unoccupied_under_demolition_condemned","m2_unoccupied_under_renovation","m2_unoccupied_undeveloped_site","m2_unoccupied_unused","m2_wholesale","m2_workshop_studio","parking_n_commercial","parking_n_private","parking_n_residential","services_accommodation_and_food","services_administrative_and_support","services_agriculture_forestry_and_fishing","services_arts_and_recreation","services_construction","services_education_and_training","services_electricity_gas_water_and_waste","services_financial_and_insurance","services_health_care_and_social_assistance","services_information_media_and_telecommunications","services_manufacturing","services_mining","services_other","services_professional_scientific_and_technical","services_public_administration_and_safety","services_rental_hiring_and_real_estate","services_retail_trade","services_transport_postal_and_warehousing","services_wholesale_trade","ev_non_residential_bays"
"4113","781_2015",NA,NA,NA,NA,NA,NA,NA,781,2015,0,94,28,0,0,0,0,12213,0,0,0,0,0,0,0,39211,30834,0,0,0,0,0,0,55909,0,0,0,0,372,0,0,0,21616,0,0,0,0,0,0,0,9681,0,890,0,1241,0,3,9,0,2,8,0,0,5,3,1,18,0,2,26,3,5,6,9,9,NA
"4114","781_2016",NA,NA,NA,NA,NA,NA,NA,781,2016,0,94,28,0,0,0,0,12213,0,0,0,0,0,0,0,39211,30834,0,0,0,0,0,0,55909,0,0,0,0,372,0,0,0,21616,0,0,0,0,0,0,0,9681,0,890,0,1241,0,3,9,0,2,8,0,0,5,3,1,18,0,2,26,3,5,6,9,9,NA
"4115","781_2017",NA,NA,NA,NA,NA,NA,NA,781,2017,0,110,28,0,0,0,0,10117,0,0,0,0,0,0,0,39211,29325,0,0,0,0,0,0,55909,0,0,0,0,372,0,0,0,25242,0,0,0,0,0,0,0,10035,0,514,0,1241,0,3,9,0,1,8,0,0,4,2,2,18,0,1,27,2,5,6,10,13,NA
"4116","781_2018",NA,NA,NA,NA,NA,NA,NA,781,2018,0,110,28,0,0,0,0,10117,0,0,0,0,0,0,0,39211,29325,0,0,0,0,0,0,55909,0,0,0,0,372,0,0,0,25242,0,0,0,0,0,0,0,10035,0,514,0,1241,0,3,9,0,1,8,0,0,4,2,2,18,0,1,27,2,5,6,10,13,NA
"4117","781_2019",NA,NA,NA,NA,NA,NA,NA,781,2019,0,110,28,0,0,0,0,10160,0,0,0,0,0,0,0,32224,28859,0,0,0,0,0,0,55909,0,0,0,0,1564,0,0,0,22125,0,0,0,0,0,0,0,18965,0,919,0,1325,0,3,9,0,2,7,0,1,3,4,6,16,0,1,17,3,3,5,6,14,NA
"4118","784_2002",NA,NA,NA,NA,NA,NA,NA,784,2002,0,47,24,0,0,0,0,1238,0,0,0,0,0,0,0,615,10472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16831,0,0,0,8580,0,0,0,7382,0,0,0,704,0,1,1,0,0,0,1,0,0,0,3,6,1,1,2,2,0,0,0,6,NA
"4119","784_2003",NA,NA,NA,NA,NA,NA,NA,784,2003,0,47,24,0,0,0,0,1238,0,0,0,0,0,0,0,615,10472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16831,0,0,0,8580,0,0,0,7382,0,0,0,704,0,1,1,0,0,0,1,0,0,0,3,6,1,1,2,2,0,0,0,6,NA
"4120","784_2004",NA,NA,NA,NA,NA,NA,NA,784,2004,0,54,24,0,0,0,0,1500,0,0,0,0,0,0,0,0,13521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16690,0,0,0,0,0,8467,0,7801,0,0,0,730,0,1,0,0,0,0,0,0,0,0,3,4,1,1,7,2,0,1,0,5,NA
"4121","784_2005",NA,NA,NA,NA,NA,NA,NA,784,2005,0,54,24,0,0,0,0,1500,0,0,0,0,0,0,0,0,13521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16690,0,0,0,0,0,8467,0,7801,0,0,0,730,0,1,0,0,0,0,0,0,0,0,3,4,1,1,7,2,0,1,0,5,NA
"4122","784_2006",NA,NA,NA,NA,NA,NA,NA,784,2006,0,54,24,0,0,0,0,1960,0,0,0,0,0,0,0,0,17113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16841,0,0,0,0,0,0,0,9279,0,954,0,823,0,1,0,0,0,3,0,0,3,0,8,5,1,0,20,3,0,3,4,7,0
"4123","784_2007",NA,NA,NA,NA,NA,NA,NA,784,2007,0,54,24,0,0,0,0,1960,0,0,0,0,0,0,0,0,17113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16841,0,0,0,0,0,0,0,9279,0,954,0,823,0,1,0,0,0,3,0,0,3,0,8,5,1,0,20,3,0,3,4,7,NA
"4124","784_2008",NA,NA,NA,NA,NA,NA,NA,784,2008,0,54,24,0,0,0,0,1349,0,0,0,0,0,0,0,0,17941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18634,0,0,0,0,0,0,0,7804,0,0,0,890,0,1,1,0,0,3,0,0,4,0,8,6,1,0,22,2,0,2,6,8,NA
"4125","784_2009",NA,NA,NA,NA,NA,NA,NA,784,2009,0,54,24,0,0,0,0,1349,0,0,0,0,0,0,0,0,17941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18634,0,0,0,0,0,0,0,7804,0,0,0,890,0,1,1,0,0,3,0,0,4,0,8,6,1,0,22,2,0,2,6,8,NA
"4126","784_2010",NA,NA,NA,NA,NA,NA,NA,784,2010,0,44,8,0,0,0,0,2088,0,0,0,0,0,0,0,0,20515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17581,0,0,0,0,0,0,0,4298,0,0,0,832,0,1,2,0,0,2,0,0,4,0,6,7,0,0,18,3,0,2,3,11,0
"4127","784_2011",NA,NA,NA,NA,NA,NA,NA,784,2011,0,44,8,0,0,0,0,2103,0,0,0,0,0,0,0,0,20482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17581,0,0,0,0,0,0,0,4298,0,0,0,832,0,1,2,0,0,2,0,0,4,0,6,7,0,0,18,3,0,2,3,11,NA
"4128","784_2012",NA,NA,NA,NA,NA,NA,NA,784,2012,0,44,8,0,0,0,0,2103,0,0,0,0,0,0,0,0,20482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17581,0,0,0,0,0,0,0,4298,0,0,0,832,0,1,2,0,0,2,0,0,4,0,6,7,0,0,18,3,0,2,3,11,NA
"4129","784_2013",NA,NA,NA,NA,NA,NA,NA,784,2013,0,44,8,0,0,0,0,2151,0,0,0,0,0,0,0,0,20763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17936,0,0,0,0,0,0,0,4212,0,0,0,832,0,1,4,0,0,3,0,0,3,1,4,7,0,0,13,4,0,2,1,13,32
"4130","784_2014",NA,NA,NA,NA,NA,NA,NA,784,2014,0,44,8,0,0,0,0,2058,0,0,0,0,0,0,0,0,20861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17936,0,0,0,0,0,0,0,4212,0,0,0,832,0,1,4,0,0,3,0,0,3,1,4,7,0,0,13,4,0,2,1,13,NA
"4131","784_2015",NA,NA,NA,NA,NA,NA,NA,784,2015,0,44,8,0,0,0,0,2018,0,0,0,0,0,0,0,0,17138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18478,0,0,0,0,0,0,0,9252,0,0,0,924,0,1,2,0,0,5,0,0,1,0,4,6,0,1,15,4,1,3,3,13,NA
"4132","784_2016",NA,NA,NA,NA,NA,NA,NA,784,2016,0,44,8,0,0,0,0,2018,0,0,0,0,0,0,0,0,17138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18478,0,0,0,0,0,0,0,9252,0,0,0,924,0,1,2,0,0,5,0,0,1,0,4,6,0,1,15,4,1,3,3,13,NA
"4133","784_2017",NA,NA,NA,NA,NA,NA,NA,784,2017,0,44,8,0,0,0,0,2018,0,0,0,0,0,0,0,0,17271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25126,0,0,0,0,0,0,0,2949,0,0,0,924,0,1,3,0,0,9,0,0,2,0,6,8,0,1,13,2,3,3,1,11,NA
"4134","784_2018",NA,NA,NA,NA,NA,NA,NA,784,2018,0,44,8,0,0,0,0,2018,0,0,0,0,0,0,0,0,17271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25126,0,0,0,0,0,0,0,2949,0,0,0,924,0,1,3,0,0,9,0,0,2,0,6,8,0,1,13,2,3,3,1,11,NA
"4135","784_2019",NA,NA,NA,NA,NA,NA,NA,784,2019,0,44,8,0,0,0,0,2018,0,0,0,0,0,0,0,0,17249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25168,0,0,0,0,0,0,0,2929,0,0,0,924,0,1,2,0,0,6,0,0,2,0,4,6,0,2,12,5,3,6,1,8,NA
"4136","785_2004",NA,NA,NA,NA,NA,NA,NA,785,2004,0,125,50,0,0,0,0,0,0,0,0,0,0,0,0,5796,2946,0,0,0,0,0,0,48936,0,0,0,0,0,0,0,0,0,0,0,17899,0,0,0,0,0,0,0,0,159,0,2,0,0,1,3,0,0,1,0,2,3,0,0,2,0,0,1,5,0,NA
"4137","785_2005",NA,NA,NA,NA,NA,NA,NA,785,2005,0,125,50,0,0,0,0,0,0,0,0,0,0,0,0,5796,2946,0,0,0,0,0,0,48936,0,0,0,0,0,0,0,0,0,0,0,17899,0,0,0,0,0,0,0,0,159,0,2,0,0,1,3,0,0,1,0,2,3,0,0,2,0,0,1,5,0,NA
"4138","785_2006",NA,NA,NA,NA,NA,NA,NA,785,2006,0,125,52,0,0,0,0,0,0,0,0,0,0,0,0,0,3126,0,0,0,0,0,0,48857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,2,0,0,0,3,0,0,1,0,2,2,0,0,2,0,0,1,5,0,NA
"4139","785_2007",NA,NA,NA,NA,NA,NA,NA,785,2007,0,125,52,0,0,0,0,0,0,0,0,0,0,0,0,0,3126,0,0,0,0,0,0,48857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,2,0,0,0,3,0,0,1,0,2,2,0,0,2,0,0,1,5,0,NA
"4140","785_2008",NA,NA,NA,NA,NA,NA,NA,785,2008,0,140,56,0,0,0,0,0,0,0,0,0,0,0,0,0,3123,0,0,0,0,0,0,48857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,2,1,0,0,4,0,0,1,0,1,2,0,0,1,0,0,1,5,0,NA
"4141","785_2009",NA,NA,NA,NA,NA,NA,NA,785,2009,0,140,56,0,0,0,0,0,0,0,0,0,0,0,0,0,3123,0,0,0,0,0,0,48857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,2,1,0,0,4,0,0,1,0,1,2,0,0,1,0,0,1,5,0,NA
"4142","785_2010",NA,NA,NA,NA,NA,NA,NA,785,2010,0,140,56,0,0,0,0,1367,0,0,0,0,0,0,0,0,3289,0,0,0,0,0,0,51126,0,0,0,0,0,0,0,0,0,0,0,25479,0,0,0,0,0,0,0,0,147,0,2,1,0,0,4,1,0,1,0,0,2,0,0,3,0,0,1,7,0,NA
"4143","785_2011",NA,NA,NA,NA,NA,NA,NA,785,2011,0,140,56,0,0,0,0,1367,0,0,0,0,0,0,0,0,3289,0,0,0,0,0,0,51126,0,0,0,0,0,0,0,0,0,0,0,25479,0,0,0,0,0,0,0,0,147,0,2,1,0,0,4,1,0,1,0,0,2,0,0,3,0,0,1,7,0,NA
"4144","785_2012",NA,NA,NA,NA,NA,NA,NA,785,2012,0,140,56,0,0,0,0,1367,0,0,0,0,0,0,0,0,3289,0,0,0,0,0,0,51126,0,0,0,0,0,0,0,0,0,0,0,25479,0,0,0,0,0,0,0,0,147,0,2,1,0,0,4,1,0,1,0,0,2,0,0,3,0,0,1,7,0,NA
"4145","785_2013",NA,NA,NA,NA,NA,NA,NA,785,2013,0,140,76,0,0,0,0,1237,0,0,0,0,0,0,0,0,3420,0,0,0,0,0,0,51126,0,0,0,0,0,0,0,0,8826,0,0,16154,0,0,0,0,0,0,0,0,147,0,2,1,0,0,3,1,0,1,0,0,3,0,1,3,0,0,1,8,1,NA
"4146","785_2014",NA,NA,NA,NA,NA,NA,NA,785,2014,0,140,76,0,0,0,0,1237,0,0,0,0,0,0,0,0,3420,0,0,0,0,0,0,51126,0,0,0,0,0,0,0,0,8826,0,0,16154,0,0,0,0,0,0,0,0,147,0,2,1,0,0,3,1,0,1,0,0,3,0,1,3,0,0,1,8,1,NA
"4147","785_2015",NA,NA,NA,NA,NA,NA,NA,785,2015,0,140,76,0,0,0,0,1240,0,0,0,0,0,0,0,0,3417,0,0,0,0,0,0,93295,0,0,0,0,0,0,0,0,8753,0,0,16154,0,0,0,0,0,0,0,0,179,0,2,1,0,0,2,1,0,0,0,0,2,0,1,2,1,0,1,7,1,NA
"4148","785_2016",NA,NA,NA,NA,NA,NA,NA,785,2016,0,140,76,0,0,0,0,1240,0,0,0,0,0,0,0,0,3417,0,0,0,0,0,0,93295,0,0,0,0,0,0,0,0,8753,0,0,16154,0,0,0,0,0,0,0,0,179,0,2,1,0,0,2,1,0,0,0,0,2,0,1,2,1,0,1,7,1,NA
"4149","785_2017",NA,NA,NA,NA,NA,NA,NA,785,2017,0,140,70,0,0,0,0,1973,0,0,0,0,0,0,0,0,2088,0,0,0,0,0,0,78222,0,0,0,0,0,0,0,0,0,0,0,14401,0,0,0,0,4312,0,0,0,173,0,2,1,0,0,2,1,0,0,0,0,2,0,1,1,1,0,1,6,1,24
"4150","785_2018",NA,NA,NA,NA,NA,NA,NA,785,2018,0,140,70,0,0,0,0,1973,0,0,0,0,0,0,0,0,2088,0,0,0,0,0,0,78222,0,0,0,0,0,0,0,0,0,0,0,14401,0,0,0,0,4312,0,0,0,173,0,2,1,0,0,2,1,0,0,0,0,2,0,1,1,1,0,1,6,1,NA
"4151","785_2019",NA,NA,NA,NA,NA,NA,NA,785,2019,0,150,120,0,0,0,0,1973,0,0,0,0,0,0,0,0,1198,0,0,0,0,0,0,81225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9428,0,0,0,173,0,2,1,0,0,1,1,0,0,0,0,2,0,0,1,1,0,1,5,1,NA
"4152","786_2006",NA,NA,NA,NA,NA,NA,NA,786,2006,0,100,40,0,0,0,0,18202,0,90098,0,0,0,0,0,0,57497,0,0,0,19034,0,0,304570,0,0,0,0,0,0,0,0,4326,0,0,0,0,0,0,0,0,0,1632,0,3678,0,1,0,1,3,0,0,0,1,0,0,5,0,1,3,1,0,2,1,2,NA
"4153","786_2007",NA,NA,NA,NA,NA,NA,NA,786,2007,0,100,40,0,0,0,0,18202,0,90098,0,0,0,0,0,0,57497,0,0,0,19034,0,0,304570,0,0,0,0,0,0,0,0,4326,0,0,0,0,0,0,0,0,0,1632,0,3678,0,1,0,1,3,0,0,0,1,0,0,5,0,1,3,1,0,2,1,2,NA
"4154","786_2008",NA,NA,NA,NA,NA,NA,NA,786,2008,0,100,40,0,0,0,0,18267,0,90098,0,0,0,0,0,234808,58926,0,0,0,18969,0,0,277313,0,0,0,0,0,0,0,0,7174,0,0,0,11051,0,0,59042,1982,0,2264,0,4013,0,1,0,1,3,2,0,0,1,0,1,5,0,1,3,1,0,3,1,4,0
"4155","786_2009",NA,NA,NA,NA,NA,NA,NA,786,2009,0,100,40,0,0,0,0,18267,0,90098,0,0,0,0,0,234808,58926,0,0,0,18969,0,0,277313,0,0,0,0,0,0,0,0,7174,0,0,0,11051,0,0,59042,1982,0,2264,0,4013,0,1,0,1,3,2,0,0,1,0,1,5,0,1,3,1,0,3,1,4,0
"4156","786_2010",NA,NA,NA,NA,NA,NA,NA,786,2010,0,185,137,0,0,0,0,43770,0,90098,964,0,0,0,0,0,59592,0,0,0,18949,0,0,290341,0,0,0,0,0,0,0,0,14246,0,0,0,0,0,0,0,4502,1972,4077,0,4244,0,6,0,2,4,7,0,0,1,0,0,19,0,5,3,1,1,6,1,5,0
"4157","786_2011",NA,NA,NA,NA,NA,NA,NA,786,2011,0,185,137,0,0,0,0,43770,0,90098,964,0,0,0,0,0,59592,0,0,0,18949,0,0,290341,0,0,0,0,0,0,0,0,14246,0,0,0,0,0,0,0,4502,1972,4077,0,4244,0,6,0,2,4,7,0,0,1,0,0,19,0,5,3,1,1,6,1,5,NA
"4158","786_2012",NA,NA,NA,NA,NA,NA,NA,786,2012,0,185,137,0,0,0,0,43770,0,90098,964,0,0,0,0,0,59592,0,0,0,18949,0,0,290341,0,0,0,0,0,0,0,0,14246,0,0,0,0,0,0,0,4502,1972,4077,0,4244,0,6,0,2,4,7,0,0,1,0,0,19,0,5,3,1,1,6,1,5,NA
"4159","786_2013",NA,NA,NA,NA,NA,NA,NA,786,2013,0,223,189,0,0,0,0,43782,0,90098,1208,0,0,0,0,0,60392,0,0,0,18949,0,0,290341,0,0,0,0,0,0,0,0,14278,0,0,0,0,0,0,0,2361,1972,5369,0,4262,0,7,0,2,5,6,0,0,0,0,1,20,0,5,4,1,2,5,2,6,NA
"4160","786_2014",NA,NA,NA,NA,NA,NA,NA,786,2014,0,223,189,0,0,0,0,43782,0,90098,1208,0,0,0,0,0,60392,0,0,0,18949,0,0,290341,0,0,0,0,0,0,0,0,14278,0,0,0,0,0,0,0,2361,1972,5369,0,4262,0,7,0,2,5,6,0,0,0,0,1,20,0,5,4,1,2,5,2,6,NA
"4161","786_2015",NA,NA,NA,NA,NA,NA,NA,786,2015,0,241,192,0,0,0,0,43715,0,90098,1330,10849,0,0,0,0,43902,0,0,0,32988,0,0,316722,0,0,0,0,0,0,0,0,12398,0,0,0,0,0,0,0,3374,1972,7576,0,5479,0,7,1,1,5,5,0,0,0,0,4,16,0,5,5,2,1,4,1,7,NA
"4162","786_2016",NA,NA,NA,NA,NA,NA,NA,786,2016,0,241,192,0,0,0,0,43715,0,90098,1330,10849,0,0,0,0,43902,0,0,0,32988,0,0,316722,0,0,0,0,0,0,0,0,12398,0,0,0,0,0,0,0,3374,1972,7576,0,5509,0,7,1,1,5,5,0,0,0,0,4,16,0,5,5,2,1,4,1,7,NA
"4163","786_2017",NA,NA,NA,NA,NA,NA,NA,786,2017,0,241,192,0,0,0,0,43715,0,90098,1208,10849,0,0,0,0,44185,0,0,0,32988,0,0,316722,0,0,0,0,0,0,0,0,11690,0,0,0,0,0,0,0,3956,2595,7260,0,5534,0,6,1,1,5,3,1,0,0,1,4,12,0,4,7,2,1,3,0,6,30
"4164","786_2018",NA,NA,NA,NA,NA,NA,NA,786,2018,0,241,192,0,0,0,0,43715,0,90098,1208,10849,0,0,0,0,44185,0,0,0,32988,0,0,316722,0,0,0,0,0,0,0,0,11690,0,0,0,0,0,0,0,3956,2595,7260,0,5534,0,6,1,1,5,3,1,0,0,1,4,12,0,4,7,2,1,3,0,6,NA
"4165","786_2019",NA,NA,NA,NA,NA,NA,NA,786,2019,0,141,152,0,0,0,0,25673,0,90098,1012,10849,0,0,0,0,38119,0,0,0,32988,0,0,253941,0,0,0,0,0,0,0,0,12685,0,0,0,0,0,0,222808,80591,2468,8686,0,3868,0,5,0,1,5,6,3,0,1,1,4,13,0,4,7,2,1,4,3,4,191
"4166","787_2004",NA,NA,NA,NA,NA,NA,NA,787,2004,0,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"4167","787_2005",NA,NA,NA,NA,NA,NA,NA,787,2005,0,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"4168","787_2006",NA,NA,NA,NA,NA,NA,NA,787,2006,0,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"4169","787_2007",NA,NA,NA,NA,NA,NA,NA,787,2007,0,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"4170","787_2008",NA,NA,NA,NA,NA,NA,NA,787,2008,0,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"4171","787_2009",NA,NA,NA,NA,NA,NA,NA,787,2009,0,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"4172","787_2010",NA,NA,NA,NA,NA,NA,NA,787,2010,0,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"4173","787_2011",NA,NA,NA,NA,NA,NA,NA,787,2011,0,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"4174","787_2012",NA,NA,NA,NA,NA,NA,NA,787,2012,0,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"4175","787_2013",NA,NA,NA,NA,NA,NA,NA,787,2013,0,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28762,0,0,0,0,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,NA
"4176","787_2014",NA,NA,NA,NA,NA,NA,NA,787,2014,0,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28762,0,0,0,0,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,31
"4177","787_2017",NA,NA,NA,NA,NA,NA,NA,787,2017,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2272,0,0,0,0,0,0,32593,0,0,0,0,0,0,0,0,5354,0,0,0,0,0,0,6456,0,0,0,0,172,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,2,2,0,2,NA
"4178","787_2018",NA,NA,NA,NA,NA,NA,NA,787,2018,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2272,0,0,0,0,0,0,32593,0,0,0,0,0,0,0,0,5354,0,0,0,0,0,0,6456,0,0,0,0,172,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,2,2,0,2,NA
"4179","787_2019",NA,NA,NA,NA,NA,NA,NA,787,2019,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,0,0,0,0,0,0,32523,0,0,0,0,0,0,0,0,4808,0,0,0,0,0,0,5426,1053,0,0,0,172,0,2,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,2,0,1,NA
"4180","788_2004",NA,NA,NA,NA,NA,NA,NA,788,2004,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"4181","788_2005",NA,NA,NA,NA,NA,NA,NA,788,2005,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"4182","788_2006",NA,NA,NA,NA,NA,NA,NA,788,2006,0,64,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"4183","788_2007",NA,NA,NA,NA,NA,NA,NA,788,2007,0,64,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"4184","788_2008",NA,NA,NA,NA,NA,NA,NA,788,2008,0,64,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"4185","788_2009",NA,NA,NA,NA,NA,NA,NA,788,2009,0,64,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"4186","788_2010",NA,NA,NA,NA,NA,NA,NA,788,2010,0,64,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"4187","788_2011",NA,NA,NA,NA,NA,NA,NA,788,2011,0,64,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"4188","788_2012",NA,NA,NA,NA,NA,NA,NA,788,2012,0,64,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
